No Gaussiana,Gaussiana
-0.2554505547122448,-0.2445170730838791,0.4220303473427187,-0.9823421065059662,-0.7341876386377008,-0.43379735225148863,0.366363644114375,-0.3094324056043668,-0.09811804190324903,-0.24328817502912853,-0.6127092642875821,-0.4915951477028679,0.43752640945123816,0.37947194332200984,-0.685918594378848,-0.6393038877617557,-0.8233432583190005,0.20538190396947867,0.6548123092719049,0.8685242928773774,0.99813874999765,-0.08090793512959757,1.0492673785465891,0.7257286489687951,0.8285652447840193,1.169819033020833,1.423168063846265,0.4398211838347012,0.9954671800855763,0.20366994644177,0.42743500224302583,-0.4975030215015689,-0.047739749212907474,-0.5696211606471886,-0.13356226047600586,-0.7919001927630777,0.914803634610004,-0.45538951423279056,-0.807138834340425,0.3160054746142718,-1.0025061769964734,-0.397766583842756,0.24192498452458108,-0.38221958071228773,-1.1527396855462846,-0.18065035748917202,0.07480250234815992,-0.7055979937016519,-0.05318252299554485,-0.13444445848595168|-1.4372854311639836
0.992262437789893,0.4638800061782735,1.0892240254380507,-0.6916167697092988,0.17765484416781557,-0.6373000781133458,-0.1976439675864421,0.6912847913612372,-0.7683054718338113,0.32509642174852865,0.948865814756319,0.7685543854285098,1.020341089897871,0.712377212477754,0.5980838702047762,0.5243121869939485,-0.5482691916232574,-0.15855943396186178,-0.703447369038272,-0.03491788181946262,-0.8719796066158668,-1.169617226312341,-0.354412082771156,-1.075392417861181,0.24208086114275135,0.526158930601959,-0.858010221573284,-0.5929116188278096,-0.3477678190231054,-1.1050808848088425,-1.147357895192616,0.4828900895612599,0.19271484939950195,0.8223120811890016,-0.4983197441196996,1.012596250802747,0.18899819284912178,-0.7609828046484798,-0.3309757318203075,0.6993878544054697,0.9788558140573164,0.9370973393488777,0.08888705559014386,0.6049337977681806,-0.2587080734947387,-0.14021345129759136,0.9305131733801255,-0.3191105983346449,-0.5121075564891924,0.510207255586221|0.7642596855160251
0.9495915720023224,0.3523352085771598,-0.40792817282139343,-0.3148632658903752,0.9585518993087285,0.3233703490104847,-0.8625619590449344,-0.8370816145571031,0.4300539510433961,-0.4795268877937261,0.9673973717018568,-0.1277909145364934,0.9558260326586923,0.6725789731029969,0.7828032026781677,0.6293100425403131,-0.265772616053149,-0.38518357563670663,0.6662550718557322,-0.10142734109579322,-0.23765182136380694,0.8282041649031717,0.3217546362534476,-0.6009466990131505,-0.2194967488847435,0.3625232184823441,0.5404118530323588,-0.04009158603172636,0.9603183543982546,0.2605167970971158,0.5637511088041519,-0.2450829471991498,0.5759584926799934,0.9194329350031938,0.37668565810940435,0.6246826320570034,-0.9424744351325783,0.36988742626241705,0.1883848978748044,0.2514587465819803,0.14470556351230632,0.5335310072103695,-0.9512449357333833,-0.7819067661927607,0.12639712687544793,-0.8281006778311073,-0.9368408765455104,-0.19122981755498664,-0.49486171556250247,-0.7527072523763022|0.8200161581784128
0.7119564926355728,0.5635073669877673,0.5052560797458675,0.12026197297939634,0.6655471481462036,0.287050521978015,0.8631029479679128,0.5825522621570169,0.1967374707987307,-0.2808331185707926,-0.8440841815689941,-0.8016822911573462,0.8298706537744681,-0.48764145987983953,0.7254899100532395,-0.8786683711513671,-0.31549590340067,0.550468023254908,-0.8665446818231533,0.2552129943488069,-0.2854714334846207,-0.3581368968826466,-0.31111143795827034,-0.48897220290583737,0.5246241480692302,-0.6934998535676529,0.3281367156514868,-0.8996472912824394,-0.13029006783038216,-1.0098892275519362,0.04369762552222161,0.3586396512504195,-0.809765591729737,0.15607967405547038,0.810991566945213,-0.9465314020753475,-0.7012421834183432,-0.5192889073090825,-0.21794360465630086,0.20050690907746177,-0.2077597269969929,0.3756924818855338,-0.1394883193407974,0.2101955623551383,-0.17863889698539512,0.7315124443795081,1.0387557602701027,-0.8611422789607547,1.065463132800901,0.5604416242554018|0.8854238591320387
0.49471856278894616,-0.17368257010157134,-0.48065469193954097,-0.36932908296903383,-0.6855937175817748,-0.14963228812000212,-0.977634580202504,-0.012153163716733284,-0.3019677744100228,0.753036210220919,0.4435935561664576,-0.00292164096345736,-0.8481561438913611,-0.6885956512202969,0.6366549582852584,-0.09911692316713994,0.8290292305316642,-0.9072358201787832,-0.017188815528188597,-0.7577231223770081,-0.6582639993870797,-0.565278160634047,-0.7464031443350221,-0.06822904898262346,0.45221548550657353,-0.4182247271361328,-0.47877708339098063,-0.21826718673884482,-0.5823767037129214,-0.21954334098234776,0.2786529786416039,-0.581043381737604,0.057749335878361736,-0.772615480603834,-0.18216398762394223,0.8870299931336887,0.08836476640519647,0.0007514482974442676,-0.3375749440569833,0.1917979245125333,0.046288842204886806,0.34108009940806877,-0.9417969075850806,-0.8790425835229226,0.27975141521055263,0.5435865196045354,-0.015121287428648583,0.06813873395169559,0.6798491875279978,-0.9163608197450562|-0.2567054173161185
0.8872944256948,0.05840166745803384,0.6231017548227088,0.9469190278760682,-0.5541264213789083,0.034710956684491936,0.3279400431707832,-0.7013797875168758,-0.04286072055083961,-0.7892806073448871,-0.9376768835985398,0.5291696476397166,-0.9240853205473204,0.6452844973691674,-0.36058972574277204,-0.3116748260834254,-0.2783604825455484,0.957827647703399,-0.9642035383549806,0.8361413202255495,-0.7808447673101554,-0.9753456310546341,-0.13851398776324547,-0.3173301098192668,-0.17028770524189582,-0.5552461998012339,0.7122057688923693,-0.2820130103905281,0.3980193152387332,-0.2393980297708311,-0.43627351999910086,0.8882191235815644,0.28829018382326155,0.29565411835592836,-0.49241172537342165,-0.04927832972996459,-0.7665311132121455,-0.22565002721676147,-0.19228502510016562,-0.6774128080964155,-0.8350328171781358,0.7390549227315499,0.4734554466043201,0.7266991727359977,-0.4489077951793414,0.12601224612446732,-0.7496354972554913,-0.4733897485436689,-0.7647240892590167,-0.3626833992940962|-0.09261053031574899
-0.3680644994348028,0.33725478323649927,0.15011101163125296,0.9541719639379148,0.756362151674463,0.79995806223864,0.2117702347516025,-0.565541264619573,0.7901606239286849,1.091017636617489,-0.7923150593703006,-0.24838964610703007,-0.4479850004393059,0.21129291442948134,0.20348544919469921,0.0944798256015105,-0.8495360035570733,0.3234476839664994,-0.6394276720379155,0.5626599655955852,-1.203319122864662,0.4636995284732222,-0.14790926504184526,-0.6877466330249868,-0.9711978645582544,-0.19968194402857797,0.0715389029985254,-0.8739594877098815,0.31720042075654337,-0.9142810230777091,-1.1522152890281556,-0.10301389402812221,0.25485168138114256,0.4886361298105969,-0.02373293254475587,0.9226424209947924,0.19133659493449473,0.18084450511422795,-0.28736147879808266,-0.6264523574085861,-0.7230967081959198,-0.6381384182313004,-0.37364222813021897,0.3043695289917764,0.26225147097639595,-0.31739422601153144,-0.2032433776974411,0.21424452797721466,0.8040840321538466,-0.48133532482884295|0.5811484403431313
-0.1080662260553487,-0.3591675109321149,-0.09393257898286962,0.38609716565543306,-0.16479948092922156,-0.06588308199402783,-0.2522130646103187,-0.14988215373448927,-0.7817218240099666,0.35274186253478423,0.5807568739619607,0.08402622585819447,-0.8003699861246795,-0.37837592589722924,-0.2657860320073343,0.7207298376640248,-0.8255224767941998,-0.8366377665973789,0.013154165723461647,-0.9696069811205051,-0.9678267562284638,0.04233397798519118,0.3147383914717573,0.60767253819127,0.10346341070949835,0.46582124918487827,-0.6637720085713721,-0.36020901969351027,0.7185063581790968,0.035805893735079065,0.46915333636518974,-0.11314547193314181,0.8363578725596101,-0.08665656842407467,-0.3362977196599585,-0.6722014088013337,0.7888346379865965,0.36705426696557514,0.7870001374871154,-0.3978728603003406,-0.5185350289334936,-0.24747591246997647,0.6109426966161388,-0.98563183136271,-0.5428155915184227,0.19500284537374216,0.30948423015683946,-0.4038349815128419,0.854567122795109,0.1791535958201469|0.11021035066791128
1.1273410117123188,0.7838642924573792,-0.2837718095114276,-0.4489043988546588,-0.07939914111345324,0.8637532417867612,1.0390775964182593,-0.03352953266260983,-0.5608074181182003,-0.622504313025098,0.3665588683295735,-0.27713099362232047,0.1592461895224343,0.025156915487622836,1.0960398799896893,0.0665142299365388,-1.0345415278198293,-0.13421767155479256,-0.453267082950471,-0.5182201476457948,-0.7871604657468446,0.052714509086673245,-1.0578624873923541,-0.05244620205804904,-1.2647414079283903,-0.3224101627087593,-1.382143096451443,-0.9237442303783773,0.08647881160816465,-0.6491036843392541,-1.1219321266293185,-0.5506826658918327,0.5058735019306615,0.53321391220959,0.6315275860680312,-0.4091631514355365,-0.13847059112034754,0.6583582148881583,-0.45690696240940587,1.1871611006453249,-0.02888330797648515,0.02063089690242032,1.1569981649218537,0.15013353258480663,0.11244416431173831,0.8665160392265473,0.26284590180862494,1.0847888653759588,0.3000465063418889,1.1222465936562607|1.4596367460668096
-0.9618688089606923,0.49569134190053943,-0.9194494160140552,0.68351609505643,0.7180226385358645,0.3223621737751551,-0.13540474223323556,-0.042688076637651035,0.6797497576017649,0.3570713693351666,-0.6686979315144624,0.2900542620283384,-0.27123141471910633,-0.04369759100911603,-0.6439726247098675,0.8495661618298723,0.7731070289495329,0.9142224564087288,-0.2503964319434022,0.2702064244456491,0.42590617755546367,0.20261628460116354,0.1618242435869078,0.6753932248426961,0.3040938665267957,-0.6307529201656504,-0.33008476301221423,0.6621767096774405,0.025999994570548322,-0.08771972491496839,0.385623055275282,0.18932728246341193,0.5430253591556714,0.6605063270737652,0.7205638847266305,0.47729881831134,-0.7808452257438651,-0.8771514522207762,-0.03655689774754532,-0.35511135582653186,-0.4469206963395734,0.5325161716736454,-0.22851445991319494,-0.4250376307277664,0.6397808550732647,0.6933544949194774,0.8538623071901189,0.31484712486879507,0.5927867637019011,0.7428892976929066|0.9684097765840363
